брать(бер:у берёшь ... бер:ут бер:и брал брал:а) взять (возьм:у возьмёшь ... возьм:ут возьм:и взял взял:а 被形過 вз:ятый),手に取る　連れて行く　持っていく　（しばらく）借りる　利用する　買う・注文する　（恐怖　怒り　憂鬱などの感情が）襲う,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
брать / взять нач:ало,にはじまる　に発する　に紀元を持つ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
браться взяться,(за что +do に)取り掛かる (口）現れる　生じる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бриг:ада,班,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бр:итва,カミソリ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(по)бр:иться (бр:еюсь бр:еешься... бр:еются),（自分の）顔をそる　顔を沿ってもらう,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бровь (ф) (р)бр:ови бров:ей,眉　眉毛,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
брос:ать бр:осить (被形過　бр:ошенный),なげる　　ほうる　　やめる　放棄する　　見捨てる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
брось,やめなさい　ほっておきなさい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бросаться броситься,（を目指して）大急ぎで行く　突進する　　飛びかかる　飛び込む,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бросать / бросить в глаз:а,目に突く　目立つ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бр:ошка р生 брошек,ブローチ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бр:юки брюк бр:юкам,ズボン,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
буд:ильник,目覚まし時計,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(раз)буд:ить б:удишь,目を覚ます,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
будто,まるで〜のように　あたかも,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
б:удущее,未来　将来,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
б:удуший,将来の　未来の　今度の　来る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
б:уква,（個々の）文字,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бук:ет,花束,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
букин:ист букинист:ический,古本屋,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
б:улочная,パン屋,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бульв:ар,（大通りの中の）並木道　遊歩道,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бум:ага бум:ажный,神　書類　文書,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
б:урный,嵐の　荒模様の　　急激な　激烈な,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
б:уря,嵐　暴風雨,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бутербр:од,サンドイッチ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бут:ылка,瓶　１瓶,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бук:ет,軽食堂　食器棚,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бы,（丁寧なアドバイス　提案）すればよい（のに）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
быв:ать,（いつも・よく）居る　出入りする　（よく）ある　起こる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
б:ывший,かつての　以前の　元の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бык -:а,雄牛,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
было делал,〜しかけた,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
быстр:ее,より早い　より早く,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
б:ыстрый быстр быстр:а быстр:ее,早い　急速な,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
быт в быт:у бытов:ой,（日常）生活　生活（様式）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
быть (過 б:ыл был:а 過去否定 н:е был не был:а н:е было н:е были 副動現 б:удучи 能形過 б:ывший),чемなる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"что будет, то и будет",なるようにしかならない　なるようになる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бюдж:ет,予算,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бюр:о,事務局　（公共サービスの）機関　案内所,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в,（状態）〜で　（の印）として,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ваг:он,車両,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ажно,重々しく　もったいぶって,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ажный (в:ажен важн:а в:ажно важн:ее),重要な　大事な　　重々しい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:аза,花瓶,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вал:юта вал:ютный,通貨　外貨,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:анна,バスタブ　浴槽,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
приним:ать / прин:ять в:анну,入浴をする,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:анная,浴室,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
варёный,ゆでた　煮た,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вари:ант,（いろいろな）案　やり方,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(с)вар:ить (вар:ю в:аришь... в:арят 被形過去・完了　св:аренный),煮る　茹でる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ата,綿,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ваши,（複　名詞として）あなたの家族　身内の人たち,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вб:ега вбеж:ать(вбег:у вбеж:ишь... вбег:ут),駆け込む　走り込む,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
введ:ение,序文　まえがき　概論・導入・実施,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вверх,上へ　上にむかって,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вверх:у,上の方で・に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ввод,導入　　（PC)入力　インプット,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ввод:ить ввест:и(ввож:у вв:одишь...введ:ут ввёл ввел:а введ:и 被形過去　введённый),導き入れる　導入する・制定する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ввод:ить / ввест:и в д:ействие в строй,実施する　　操業・運転を開始する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ввоз:ить(ввож:у вв:озишь...вв:озят) ввести(ввез:у ввезёшь...ввез:ут ввёл ввезл:а ввезённый),運び入れる　輸入する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ввоз / :импорт,輸入,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вдал:и,遠くに,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вдв:ое,二倍,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вдвоём,二人で,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вдоль чего,にそって　縦方向に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вдруг,急に　突然,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ведр:о (р)вёдра вёдер вёдрам,バケツ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ведь,というもの　だって　だから　　確かに,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ежливый,丁寧な　礼儀正しい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
везд:е,いたるところに　どこでも,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
везд:е и вс:юду,いたるところすべて,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
везт:и (вез:у везёшь ... вез:ут вёл везл:а) 不定　воз:ить,（乗り物で）運ぶ　連れて行く　運搬・運送する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
везт:и повезт:и (везёт везл:о / повезл:о повезёт),（与格は）運が良い　ついている,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
век (р)век:а век:ов,世紀,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вел:еть (вел:ю вел:ишь ... вел:ят вел:и 過去は完のみ) (чтобы するように),命じる　言う,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вел:ик (велик:а велик:о велик:и),（サイズが）大きすぎる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вел:икий 最上 велич:айший,偉大な　傑出した　　(вел:ик велик:а)非常に大きい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
великол:епный,華麗な　豪華な　　（口）素晴らしい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
величин:а (р)вел:ичны,大きさ　（数学）数値,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
велосип:ед,自転車,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ера,(в чтоへの)信念　信頼　　信仰・宗教,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
верёвка р生 верёвок,縄　紐,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(по)в:ерить,（与格）を信じる　　(в чтоを)信じる　確信する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
верн:ее,より正確に言うと　　と言うよりはむしろ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ерно,正しい　そのおりだ　　正しく　忠実に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
верн:уть(-н:у -нёшь верн:и),返す　帰らせる　取り戻す,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
верн:уться,（元の場所へ）戻る　帰る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ерный (в:ерен верн:а в:ерно верн:ее) верность,正しい　確実な　　信頼の置ける　忠実な　（комуに対して）忠実な,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
веро:ятно,(挿入)おそらく　多分〜だろう,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
верт:еться (верч:усь в:ертишься ... в:ертятся),回る　回転する　（口）あっちむいたりこっち向いたりする　じっとしていない,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вертик:альный (-лен),垂直な,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вертолёт,ヘリコプター,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
верх на верх:у (р) верх:и,上　上部　　（複）上層部　首脳,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ерхний,上の　上部の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
верх:овный,（組織　機関が）最高の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
верш:ина,頂上　頂点,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вес,重さ　重量　体重,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:есело весел:ее,（述語）楽しい　明るい　（副詞）陽気に　楽しく,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
весёлый (в:есел весел:а в:есело весел:ее),陽気な　楽しい　明るい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вес:енний,春の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:есить (в:ешу в:есишь...в:есят),重さ・目方・重量がある,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
весн:а (р)вёсны вёсен вёснам,春,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
весн:ой,春に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вест:и (вед:у ведёшь...вед:ут вед:и вёл вел:а -л:о -л:и),連れて行く・案内する　　運転・操縦する　　(к чему 結果・目的へ)導く　　へ通じる　 （活動　運営を）率いる　担当する　　（動作名詞と共に）を行う,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вест:и себя,振る舞う,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вес:ы вес:ов вес:ам,はかり,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
весь(活用は教科書参照),全ての,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:етер,風,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:етер в голов:е,(у когоは)頭が空っぽだ　配慮が足りない,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
брос:ать д:еньги на в:етер,お金を無駄に使う,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:етка р生 в:еток,枝,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ветчин:а,ハム,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ечер (р)вечер:а вечер:ов веч:ерний,夕方　晩（夕方から一般的な就寝時間まで）　,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ечером,夕方に　晩に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ечный (в:ечен в:ечна),永遠の　永久の　（口）きりのない,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ешалка р生 в:ешалок,ハンガー,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ешать пов:есить(пов:ешу пов:есишь....пов:есят 被形過去　пов:ешенный),掛ける　吊るす,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
веществ:о p生вещ:еств,物質,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вещь(ф),物　品　持ち物　（芸術）作品　（P）（旅行などにもっていく）荷物　,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вза:имный вза:имен вза:имна,お互いの　相互の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взайм:ы,貸し・借りとして,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взв:ешивать взв:есить (взв:ешу взв:есишь.... 被形過去　взв:ешенный),量る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взволн:ованный(-ван -ванна),興奮した　動揺した　心配した,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взгл:яд,視線　眼差し　(на чтоに対する)見解　見方,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
на п:ервый взгляд / с п:ервого взгл:яда,ひと目で　一見すると,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взгл:ядывать взгян:уть (-н:у взгл:янешь...),(на чтоの方へ)視線・目をやる　　（ちらりと）見る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вздох,ため息,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вздр:агивать вздр:огнуть (-ну -нешь),身震いをする　ビクッとする,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вздых:ать вздохн:уть (-н:у -нёшь),ため息をすつく　深呼吸する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взлет:ать взлет:еть (-ч:у -т:ишь) ,飛び立つ　離陸する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взлёт,離陸,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взор,視線・まなざし,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взр:ослый,大人の　成年の　　（P)大人,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взрыв,爆発　爆破,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взрыв:ать взорв:ать (взорв:у взорвёшь ... взорв:ут взорв:ал взорвал:а 被形過去 вз:орванный),爆発させる　爆破する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
взрыв:аться взорв:аться,爆発する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вид в вид:у,外見・様子　　眺め・風景 ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
на вид с в:иду,見た所　外見では,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"д:елать / сд:елать вид,что",のふりをする,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
им:еть в вид:у,を考慮に入れる　念頭に置く,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вид,種（類） 種目 （文法）動詞の体,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(у)в:идеть,（視力について）見える　to see 気づく・（存在を）認める,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:идеть во сне,を夢に見る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:идите (ли) / в:идишь (ли),"じつは　あのですね　, 〜ということらしいですが（第三者の行ったことについて不満を表す）
у него ,видите ли,нет времени　彼は時間がないと言っていますが、どうなんですかね",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(у)в:идеться,会う　顔を見る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:идимо,らしい　どうも〜のようだ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
видн:еться (三人称のみ　видн:ееться видн:еются),（遠くにものが）見える,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:идно,(чтоが)見える (述語）であることは明らかだ　明白だ　（挿　口）　多分　おそらく,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:идный (в:иден видн:а -о -:ы),（よく）見える　目立つ　　優れた　有名な　重要な,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
виз:ит,（公式）訪問,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:илка р生 в:илок,フォーク,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вин:а (р)в:ины,罪　責任　落ち度,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по вин:е,のせいで,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вин:о (р)в:ина в:инный,ワイン,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
винов:атый,（普通短語尾）罪・責任のある　（長語尾）すまなそうな,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вин:овный (вин:овен вин:овна),有罪の　罪のある,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
виногр:ад,ぶどう,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вис:еть (виш:у вис:ишь .... вис:ят),かかっている　掛けてある　ぶらさがっている,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вис:еть на ш:ее,(у кого)のやっかいになる　重荷になる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
витр:ина,ショーウィンドウ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в:ишня р生 в:ишен вишёвный,さくらんぼ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вкл:ад,預金　（в чтоへ対する）貢献　寄付,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вкл:адывать влож:ить(влож:у вл:ожишь.... 被形過去　вл:оженный),(в чтоに)入れる　挿入する　（資本を）投入する　　（勢力などを）注ぐ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
включ:ать включ:ить (-ч:у -ч:ишь),スイッチを入れる　つける　　(в чтоに)含める　入れる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
включ:ая,をふくめて　入れて,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вкус,味　味覚　　好み　センス　趣味,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вк:усно,おいしい　うまい　　美味しく,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вк:усный (вк:усен -сн:а вкусн:ее),おいしい　うまい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
влад:еть,(чемを)所有している　　（自由に）使いこなす　マスターしている　　統制する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вл:ажный (вл:ажен влажн:а -о влажн:ее),湿気のある　湿った,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вл:ажность,湿気　湿度,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
власть (р)вл:асти власт:ей (ф),権力　威力　　政権　（P）当局,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вл:ево,左の方へ　左手に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вли:яние,影響　　影響力　勢力,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(по)вли:ять,(на чтоに)影響を与える　影響する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
влюблённый (влюблён влюблен:а),(в чтоに)恋した　惚れ込んだ　　夢中になった　　（名）恋する人,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
влюбл:яться влюб:иться (влюбл:юсь вл:юбишься...),(в чтоに)惚れ込む　魅せられる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вм:есте,一緒に　同時に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вм:есте с тем,それと同時に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вм:есто,чего　のかわりに,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"вм:есто тог:о,чтобы",＋do する代わりに,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вмеш:ательство вм:ешиваться вмеш:аться,干渉　介入,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
